order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
BUG-20260628-0161,3,2026-06-28 13:13:24,BUGIS,UND-W-03,  Women's Cotton Blend Briefs  ,Underwear,women,9.9,9.9,False,1,9.9,PayNow
PUN-20260628-0715,1,2026-06-28 20:04:32,punggol,UND-W-09,Women's Cotton Boyshorts,Underwear,Women,9.9,9.9,False,1,9.9,PayNow
BUG-20260628-0168,2,2026-06-28 13:53:05,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260628-0425,3,2026-06-28 16:29:50,Orchard Central,SOK-M-06,Men's Heattech Socks,Socks,Men,9.9,9.9,False,1,9.9,Card
PUN-20260628-0935,1,2026-06-28 19:41:26,Punggol,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,PayNow
ORC-20260628-1203,2,2026-06-28 19:11:04,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,men,14.9,14.9,False,1,14.9,Cash
BUG-20260628-0693,1,2026-06-28 13:21:26,Bugis,UND-W-09,Women's Cotton Boyshorts,Underwear,Women,9.9,9.9,False,1,9.9,PayNow
BUG-20260628-0695,1,2026-06-28 13:46:25,Bugis,SOK-W-05,Women's Sport Ankle Socks,Socks,Women,4.27,5.9,True,1,4.27,Card
ORC-20260628-1165,1,2026-06-28 18:08:54,Orchard Central,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,tops,Women,19.9,19.9,False,1,19.9,Cash
ORC-20260628-0302,1,2026-06-28 20:23:36,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,Card
BUG-20260628-0318,1,2026-06-28 18:35:00,Bugis,SOK-W-02,Women's Pile Crew Socks,SOCKS,Women,5.9,5.9,False,1,5.9,PAYNOW
ORC-20260628-0065,2,2026-06-28 18:10:00,Orchard Central,SOK-W-03,Women's Airism Low-Cut Socks,SOCKS,WOMEN,5.9,5.9,False,2,11.8,NETS
ORC-20260628-0132,1,2026-06-28 20:45:24,Orchard Central,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Card
BUG-20260628-0503,2,2026-06-28 21:23:25,Bugis,SOK-M-03,Men's Airism Low-Cut Socks,Socks,men,5.9,5.9,False,1,5.9,Card
PUN-20260628-0204,2,2026-06-28 16:30:57,Punggol,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,WOMEN,14.9,14.9,False,1,14.9,Cash
ORC-20260628-1723,1,2026-06-28 18:17:56,Orchard Central,BTM-W-02,  Women's High-Rise Wide Leg Pants  ,Bottoms,Women,39.9,39.9,False,1,39.9,Card
BUG-20260628-0401,2,2026-06-28 21:51:55,Bugis,TOP-M-02,Men's Supima Cotton Polo Shirt,Tops,Men,29.9,29.9,False,1,29.9,Card
BUG-20260628-0932,1,2026-06-28 15:10:48,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260628-0471,1,2026-06-28 21:05:16,ORCHARD CENTRAL,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Cash
ORC-20260628-1741,3,2026-06-28 21:32:29,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Card
ORC-20260628-1176,1,2026-06-28 22:56:37,orchard central,BTM-M-01,Men's Ezy Ankle Pants,Bottoms,Men,29.9,29.9,False,1,29.9,Cash
ORC-20260628-0052,1,2026-06-28 15:36:45,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,nets
PUN-20260628-0126,3,2026-06-28 15:04:19,Punggol,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,Card
ORC-20260628-0124,1,2026-06-28 15:22:48,Orchard Central,TOP-M-04,Men's Oxford Long Sleeve Shirt,Tops,Men,29.9,29.9,False,1,29.9,Card
ORC-20260628-0426,3,2026-06-28 14:41:42,Orchard Central,UND-W-10,Women's Wireless Bralette,Underwear,Women,29.9,29.9,False,1,29.9,Cash
