order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260623-1148,1,2026-06-23 19:39:12,Orchard Central,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,Paynow
BUG-20260623-0587,3,2026-06-23 12:03:01,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260623-0977,1,2026-06-23 19:43:29,Orchard Central,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
PUN-20260623-0284,3,2026-06-23 16:19:03,Punggol,BTM-W-04,Women's Denim Straight Jeans,Bottoms,Women,49.9,49.9,False,1,49.9,Card
PUN-20260623-0475,1,2026-06-23 22:24:58,Punggol,UND-M-08,Men's Airism V-Neck Undershirt,Underwear,Men,7.02,9.9,True,1,7.02,card
ORC-20260623-0997,1,2026-06-23 14:11:26,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,$14.9,14.9,False,1,14.9,CARD
BUG-20260623-0147,2,2026-06-23 19:07:09,Bugis,SOK-M-01,Men's Ankle Socks 3-Pack,SOCKS,Men,14.9,14.9,False,1,14.9,Card
ORC-20260623-0702,1,2026-06-23 18:19:02,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Card
ORC-20260623-0416,2,2026-06-23 16:26:06,Orchard Central,BTM-W-04,Women's Denim Straight Jeans,bottoms,WOMEN,49.9,49.9,False,1,49.9,NETS
PUN-20260623-0191,2,2026-06-23 12:45:15,punggol,TOP-W-01,  Women's Airism Cotton Crew Neck T-Shirt  ,Tops,WOMEN,14.9,14.9,False,1,14.9,NETS
ORC-20260623-0711,3,2026-06-23 20:33:16,orchard central,UND-W-09,Women's Cotton Boyshorts,Underwear,Women,9.9,9.9,False,1,9.9,CARD
PUN-20260623-0438,3,2026-06-23 20:21:32,Punggol,UND-W-09,Women's Cotton Boyshorts,Underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260623-0654,2,2026-06-23 14:48:03,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,2,19.8,Cash
BUG-20260623-0353,3,2026-06-23 18:06:15,Bugis,TOP-W-08,Women's Puff Sleeve Blouse,Tops,Women,21.45,29.9,True,1,21.45,PayNow
ORC-20260623-1060,2,2026-06-23 22:54:26,Orchard Central,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,MEN,14.9,14.9,False,1,14.9,PayNow
