order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
BUG-20260622-0521,1,2026-06-22 21:28:08,Bugis,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Cash
PUN-20260622-0233,2,2026-06-22 18:32:29,punggol,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,Women,39.9,39.9,False,1,39.9,Card
ORC-20260622-0649,3,2026-06-22 21:51:41,Orchard Central,BTM-W-03,Women's Ezy Ankle Pants,Bottoms,Women,29.9,29.9,False,1,29.9,Card
ORC-20260622-0357,1,2026-06-22 17:03:10,Orchard Central,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
BUG-20260622-0339,2,2026-06-22 21:08:57,Bugis,SOK-W-02,Women's Pile Crew Socks,socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260622-0604,2,2026-06-22 19:53:45,BUGIS,UND-M-02,Men's Cotton Blend Trunks,UNDERWEAR,Men,14.9,14.9,False,1,14.9,Card
ORC-20260622-0734,1,2026-06-22 18:48:56,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,paynow
BUG-20260622-0688,1,2026-06-22 17:25:36,Bugis,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,Card
BUG-20260622-0425,1,2026-06-22 16:15:39,bugis,SOK-M-03,Men's Airism Low-Cut Socks,Socks,men,5.9,5.9,False,1,5.9,Cash
BUG-20260622-0366,2,2026-06-22 18:44:01,  Bugis  ,BTM-W-03,Women's Ezy Ankle Pants,Bottoms,Women,29.9,29.9,False,1,29.9,Card
ORC-20260622-0761,2,2026-06-22 14:13:48,Orchard Central,UND-W-02,Women's Wireless Bra,Underwear,Women,29.9,29.9,False,1,29.9,Cash
ORC-20260622-0447,1,2026-06-22 20:54:48,Orchard Central,SOK-M-02,Men's Pile Crew Socks,Socks,MEN,5.9,5.9,False,1,5.9,NETS
