order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260625-0999,1,2026-06-25 22:45:14,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,card
ORC-20260625-1456,1,2026-06-25 21:05:11,ORCHARD CENTRAL,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,paynow
ORC-20260625-1319,1,2026-06-25 22:24:26,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,PayNow
PUN-20260625-0561,1,2026-06-25 21:49:34,Punggol,SOK-W-03,Women's Airism Low-Cut Socks,socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260625-0376,3,2026-06-25 19:39:59,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260625-1198,1,2026-06-25 12:05:50,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Cash
ORC-20260625-0483,2,2026-06-25 22:36:01,Orchard Central,SOK-W-04,  Women's Ribbed Crew Socks  ,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260625-0924,1,2026-06-25 17:25:51,  Orchard Central  ,UND-M-02,Men's Cotton Blend Trunks,Underwear,MEN,14.9,14.9,False,1,14.9,PayNow
PUN-20260625-0150,2,2026-06-25 20:02:41,Punggol,UND-M-10,Men's Cotton Blend Briefs,Underwear,Men,7.84,9.9,True,1,7.84,NETS
ORC-20260625-1433,1,2026-06-25 20:41:24,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,2,29.8,NETS
BUG-20260625-0506,2,2026-06-25 20:57:29,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260625-0562,1,2026-06-25 22:51:25,Orchard Central,UND-M-08,Men's Airism V-Neck Undershirt,Underwear,Men,7.02,9.9,True,1,7.02,NETS
ORC-20260625-1395,1,2026-06-25 19:55:20,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,men,14.9,14.9,False,2,29.8,Card
PUN-20260625-0272,1,2026-06-25 15:10:39,Punggol,UND-M-01,Men's Airism Boxer Briefs,Underwear,MEN,14.9,14.9,False,1,14.9,CARD
BUG-20260625-0679,1,2026-06-25 19:06:20,Bugis,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,men,19.9,19.9,False,1,19.9,Cash
PUN-20260625-0297,2,2026-06-25 15:46:46,Punggol,SOK-W-02,  Women's Pile Crew Socks  ,Socks,Women,5.9,5.9,False,2,11.8,Card
BUG-20260625-0204,1,2026-06-25 18:44:41,Bugis,SOK-M-06,Men's Heattech Socks,Socks,MEN,9.9,9.9,False,1,9.9,NETS
PUN-20260625-0379,2,2026-06-25 11:31:43,Punggol,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,PayNow
PUN-20260625-0554,1,2026-06-25 21:51:41,Punggol,UND-M-01,Men's Airism Boxer Briefs,Underwear,MEN,14.9,14.9,False,1,14.9,Card
PUN-20260625-0389,3,2026-06-25 19:05:45,  Punggol  ,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
ORC-20260625-1173,1,2026-06-25 18:51:20,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,$5.9,CARD
BUG-20260625-0990,2,2026-06-25 19:30:30,Bugis,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260625-0200,1,2026-06-25 12:47:52,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Card
PUN-20260625-0120,2,2026-06-25 17:15:45,Punggol,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,$14.9,14.9,False,1,$14.9,Card
PUN-20260625-0001,2,2026-06-25 20:43:25,Punggol,BTM-W-03,Women's Ezy Ankle Pants,Bottoms,Women,29.9,29.9,False,1,29.9,nets
BUG-20260625-0266,1,2026-06-25 17:11:19,Bugis,SOK-M-04,,Socks,Men,5.9,5.9,False,1,5.9,PayNow
ORC-20260625-1201,2,2026-06-25 19:51:35,Orchard Central,UND-W-04,Women's Airism T-Shirt Bra,Underwear,Women,$29.9,29.9,False,1,29.9,Cash
BUG-20260625-0668,1,2026-06-25 20:59:15,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,NETS
ORC-20260625-0355,1,2026-06-25 21:04:44,orchard central,SOK-W-04,Women's Ribbed Crew Socks,Socks,WOMEN,5.9,5.9,False,1,5.9,PayNow
ORC-20260625-0983,1,2026-06-25 11:58:46,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,NETS
ORC-20260625-0188,2,2026-06-25 17:38:06,  Orchard Central  ,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260625-0365,2,2026-06-25 14:49:29,Orchard Central,TOP-W-03,Women's Silky Satin Blouse,Tops,Women,39.9,39.9,False,1,39.9,NETS
BUG-20260625-0649,1,2026-06-25 22:57:22,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,men,5.9,5.9,False,1,5.9,Card
ORC-20260625-1355,2,2026-06-25 15:52:39,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Card
PUN-20260625-0327,1,2026-06-25 20:33:34,PUNGGOL,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,2,11.8,PayNow
BUG-20260625-0606,3,2026-06-25 19:46:50,Bugis,UND-M-02,Men's Cotton Blend Trunks,UNDERWEAR,Men,$14.9,14.9,False,1,14.9,Card
BUG-20260625-1031,2,2026-06-25 15:35:06,Bugis,BTM-W-03,Women's Ezy Ankle Pants,Bottoms,Women,29.9,29.9,False,1,29.9,PayNow
ORC-20260625-0130,1,2026-06-25 21:25:46,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,Socks,men,5.9,5.9,False,1,5.9,NETS
ORC-20260625-1300,1,2026-06-25 19:54:09,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260625-0211,2,2026-06-25 21:12:47,ORCHARD CENTRAL,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Card
PUN-20260625-0243,2,2026-06-25 20:34:42,Punggol,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,2,11.8,cash
ORC-20260625-1139,3,2026-06-25 14:15:54,Orchard Central,SOK-W-03,  Women's Airism Low-Cut Socks  ,Socks,Women,5.9,5.9,False,2,11.8,PayNow
BUG-20260625-0231,3,2026-06-25 18:20:01,bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,2,11.8,PayNow
ORC-20260625-1020,1,2026-06-25 21:10:57,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,PayNow
PUN-20260625-0437,2,2026-06-25 17:22:03,Punggol,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Cash
BUG-20260625-0785,1,2026-06-25 15:44:35,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260625-1242,1,2026-06-25 16:07:52,orchard central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,PayNow
ORC-20260625-0190,3,2026-06-25 14:36:41,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260625-0759,2,2026-06-25 21:34:25,BUGIS,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,Nets
BUG-20260625-0807,1,2026-06-25 21:03:05,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260625-0570,1,2026-06-25 12:42:32,Orchard Central,TOP-M-04,Men's Oxford Long Sleeve Shirt,Tops,Men,29.9,29.9,False,1,29.9,CARD
BUG-20260625-0478,3,2026-06-25 18:13:33,Bugis,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,NETS
PUN-20260625-0209,1,2026-06-25 21:36:02,Punggol,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,nets
BUG-20260625-0406,3,2026-06-25 22:25:28,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
BUG-20260625-0718,2,2026-06-25 14:14:54,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
BUG-20260625-0831,2,2026-06-25 16:18:37,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,CARD
ORC-20260625-1379,2,2026-06-25 17:52:09,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,WOMEN,14.9,14.9,False,1,14.9,nets
ORC-20260625-0186,3,2026-06-25 12:27:05,Orchard Central,UND-W-02,Women's Wireless Bra,Underwear,Women,29.9,29.9,False,1,29.9,PayNow
ORC-20260625-0925,1,2026-06-25 17:33:54,orchard central,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
BUG-20260625-0403,3,2026-06-25 22:35:29,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
BUG-20260625-0678,1,2026-06-25 17:02:32,Bugis,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,Card
ORC-20260625-1392,1,2026-06-25 17:59:01,orchard central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
PUN-20260625-0226,1,2026-06-25 17:31:17,Punggol,BTM-W-09,Women's Sweat Shorts,BOTTOMS,Women,19.9,19.9,False,1,19.9,NETS
BUG-20260625-0024,3,2026-06-25 15:50:05,Bugis,SOK-M-03,Men's Airism Low-Cut Socks,Socks,men,5.9,5.9,False,1,5.9,PayNow
BUG-20260625-0054,1,2026-06-25 19:22:48,Bugis,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,PayNow
BUG-20260625-0191,1,2026-06-25 19:42:17,  Bugis  ,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,2,29.8,Card
PUN-20260625-0162,1,2026-06-25 14:01:26,Punggol,SOK-W-02,Women's Pile Crew Socks,SOCKS,Women,5.9,5.9,False,1,5.9,Card
PUN-20260625-0019,1,2026-06-25 21:40:06,Punggol,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,$9.9,PayNow
BUG-20260625-0639,1,2026-06-25 21:37:38,BUGIS,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
BUG-20260625-0185,2,2026-06-25 19:54:06,  Bugis  ,SOK-M-06,Men's Heattech Socks,Socks,Men,9.9,9.9,False,1,9.9,Card
ORC-20260625-0263,2,2026-06-25 12:24:04,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
