order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260611-0982,1,2026-06-11 19:52:01,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260611-0181,1,2026-06-11 11:17:35,Orchard Central,BTM-M-04,Men's Dry Stretch Shorts,bottoms,Men,19.9,19.9,False,1,19.9,PayNow
BUG-20260611-0416,1,2026-06-11 22:40:13,Bugis,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Cash
ORC-20260611-0141,3,2026-06-11 19:40:21,Orchard Central,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,5.9,5.9,False,1,5.9,NETS
PUN-20260611-0562,3,2026-06-11 19:22:28,Punggol,SOK-W-02,  Women's Pile Crew Socks  ,Socks,Women,5.9,5.9,False,1,5.9,PayNow
BUG-20260611-0527,1,2026-06-11 21:20:44,Bugis,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,CARD
PUN-20260611-0369,2,2026-06-11 17:43:28,Punggol,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,NETS
BUG-20260611-0827,1,2026-06-11 18:18:02,BUGIS,UND-W-01,Women's Airism Bikini Shorts,underwear,Women,9.9,9.9,False,1,9.9,PAYNOW
BUG-20260611-0838,2,2026-06-11 16:37:26,Bugis,BTM-W-09,Women's Sweat Shorts,Bottoms,Women,13.23,19.9,True,1,13.23,PAYNOW
PUN-20260611-0129,1,2026-06-11 18:10:05,Punggol,SOK-W-10,Women's Wool Blend Socks,Socks,Women,9.9,9.9,False,1,9.9,PayNow
ORC-20260611-0678,2,2026-06-11 18:48:53,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
BUG-20260611-0016,3,2026-06-11 12:34:22,Bugis,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,$14.9,Cash
PUN-20260611-0468,1,2026-06-11 19:07:26,  PUNGGOL  ,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,card
BUG-20260611-0842,3,2026-06-11 12:39:50,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
ORC-20260611-0005,1,2026-06-11 16:55:09,orchard central,UND-W-04,Women's Airism T-Shirt Bra,Underwear,Women,29.9,29.9,False,1,29.9,PayNow
ORC-20260611-0587,1,2026-06-11 19:16:23,  Orchard Central  ,BTM-W-09,Women's Sweat Shorts,Bottoms,Women,13.23,19.9,True,1,13.23,nets
BUG-20260611-0223,2,2026-06-11 16:34:37,Bugis,SOK-M-03,Men's Airism Low-Cut Socks,socks,men,5.9,5.9,False,1,5.9,Card
PUN-20260611-0379,1,2026-06-11 20:14:23,Punggol,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
PUN-20260611-0460,3,2026-06-11 19:31:17,Punggol,BTM-M-02,Men's Slim Fit Chino Trousers,Bottoms,Men,29.9,29.9,False,1,29.9,Card
ORC-20260611-0868,2,2026-06-11 22:53:32,  Orchard Central  ,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
BUG-20260611-1050,1,2026-06-11 20:52:14,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,women,14.9,14.9,False,1,14.9,Card
BUG-20260611-0080,2,2026-06-11 16:19:00,Bugis,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,Men,14.9,14.9,False,1,$14.9,Card
BUG-20260611-0309,3,2026-06-11 19:34:38,Bugis,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,2,11.8,Card
PUN-20260611-0271,3,2026-06-11 18:49:07,Punggol,BTM-M-02,Men's Slim Fit Chino Trousers,Bottoms,Men,29.9,29.9,False,1,29.9,Card
