order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260613-0045,3,2026-06-13 14:21:15,Orchard Central,TOP-M-02,Men's Supima Cotton Polo Shirt,Tops,Men,29.9,29.9,False,1,29.9,Cash
ORC-20260613-0392,1,2026-06-13 12:48:00,Orchard Central,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,Women,39.9,39.9,False,1,39.9,NETS
BUG-20260613-0472,1,2026-06-13 18:09:09,Bugis,UND-M-10,Men's Cotton Blend Briefs,Underwear,men,7.42,9.9,True,2,14.84,NETS
PUN-20260613-0173,1,2026-06-13 19:23:47,Punggol,BTM-M-09,Men's Linen Blend Trousers,Bottoms,Men,39.9,39.9,False,1,39.9,Card
BUG-20260613-0495,3,2026-06-13 15:48:09,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Card
BUG-20260613-1156,2,2026-06-13 18:33:01,  Bugis  ,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,$5.9,Card
BUG-20260613-0522,2,2026-06-13 16:08:08,Bugis,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Cash
BUG-20260613-1099,1,2026-06-13 22:57:54,Bugis,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,TOPS,MEN,14.9,14.9,False,1,14.9,Card
ORC-20260613-0502,1,2026-06-13 11:50:31,Orchard Central,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,Card
ORC-20260613-0611,1,2026-06-13 18:17:09,Orchard Central,BTM-W-02,Women's High-Rise Wide Leg Pants,Bottoms,WOMEN,39.9,39.9,False,1,39.9,Card
PUN-20260613-0862,2,2026-06-13 20:42:06,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,Card
BUG-20260613-0286,1,2026-06-13 11:31:52,Bugis,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,PayNow
ORC-20260613-0494,2,2026-06-13 20:56:27,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Cash
ORC-20260613-0527,1,2026-06-13 21:05:49,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Card
PUN-20260613-0610,2,2026-06-13 20:32:10,punggol,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Cash
BUG-20260613-0032,3,2026-06-13 19:22:59,Bugis,SOK-W-06,Women's Heattech Socks,Socks,women,9.9,9.9,False,1,9.9,Card
BUG-20260613-1072,1,2026-06-13 17:40:29,Bugis,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,2,29.8,Card
PUN-20260613-0756,1,2026-06-13 13:50:06,  Punggol  ,SOK-M-03,  Men's Airism Low-Cut Socks  ,Socks,Men,5.9,5.9,False,1,5.9,PayNow
BUG-20260613-0303,1,2026-06-13 16:22:10,Bugis,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,Women,39.9,39.9,False,1,39.9,Card
PUN-20260613-0491,2,2026-06-13 20:49:01,Punggol,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,Card
ORC-20260613-1313,2,2026-06-13 11:17:18,Orchard Central,SOK-M-06,Men's Heattech Socks,Socks,Men,9.9,9.9,False,1,9.9,NETS
BUG-20260613-0234,2,2026-06-13 21:48:37,Bugis,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260613-0951,1,2026-06-13 21:42:33,Orchard Central,BTM-W-08,Women's Smart Ankle Pants,Bottoms,Women,29.54,39.9,True,1,29.54,NETS
PUN-20260613-0058,1,2026-06-13 13:04:40,Punggol,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,2,11.8,Card
BUG-20260613-0626,2,2026-06-13 16:45:37,  Bugis  ,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
PUN-20260613-0845,1,2026-06-13 17:44:01,Punggol,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,women,14.9,14.9,False,1,14.9,Card
ORC-20260613-0319,1,2026-06-13 17:39:21,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,PayNow
ORC-20260613-1560,3,2026-06-13 20:31:18,  Orchard Central  ,UND-M-10,Men's Cotton Blend Briefs,Underwear,Men,7.42,9.9,True,1,7.42,Card
ORC-20260613-0576,2,2026-06-13 13:42:23,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
PUN-20260613-0222,1,2026-06-13 21:16:36,punggol,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,CARD
BUG-20260613-0319,1,2026-06-13 21:57:03,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260613-1443,1,2026-06-13 16:25:36,Orchard Central,UND-W-09,,Underwear,Women,9.9,9.9,False,1,9.9,Card
ORC-20260613-0847,2,2026-06-13 20:42:15,Orchard Central,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,Women,39.9,39.9,False,1,39.9,PayNow
ORC-20260613-1403,2,2026-06-13 20:40:45,  Orchard Central  ,SOK-M-03,  Men's Airism Low-Cut Socks  ,Socks,Men,5.9,5.9,False,1,5.9,NETS
BUG-20260613-0907,3,2026-06-13 13:31:08,bugis,BTM-M-08,Men's Relaxed Fit Denim Shorts,Bottoms,Men,29.9,29.9,False,1,29.9,NETS
PUN-20260613-0531,1,2026-06-13 12:49:38,Punggol,BTM-M-04,  Men's Dry Stretch Shorts  ,BOTTOMS,Men,19.9,19.9,False,1,19.9,paynow
PUN-20260613-0171,2,2026-06-13 20:55:32,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
PUN-20260613-0895,2,2026-06-13 11:14:55,Punggol,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260613-0784,1,2026-06-13 15:31:13,orchard central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,PayNow
ORC-20260613-0448,2,2026-06-13 17:52:24,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Card
ORC-20260613-0084,2,2026-06-13 20:53:48,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
PUN-20260613-0272,3,2026-06-13 19:44:06,PUNGGOL,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,Card
ORC-20260613-1097,1,2026-06-13 16:47:31,ORCHARD CENTRAL,SOK-M-03,  Men's Airism Low-Cut Socks  ,socks,Men,5.9,5.9,False,1,5.9,Card
