order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260615-0861,1,2026-06-15 17:47:02,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,socks,Men,5.9,5.9,False,1,5.9,Cash
ORC-20260615-0719,1,2026-06-15 22:30:58,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260615-0740,3,2026-06-15 17:40:13,Orchard Central,SOK-M-02,Men's Pile Crew Socks,SOCKS,Men,5.9,5.9,False,2,11.8,PayNow
PUN-20260615-0090,1,2026-06-15 17:07:27,Punggol,UND-M-03,,UNDERWEAR,MEN,14.9,14.9,False,2,29.8,NETS
ORC-20260615-0231,3,2026-06-15 21:26:17,Orchard Central,BTM-W-02,Women's High-Rise Wide Leg Pants,Bottoms,Women,39.9,39.9,False,1,39.9,Card
BUG-20260615-0303,3,2026-06-15 20:28:22,Bugis,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,PayNow
ORC-20260615-1005,3,2026-06-15 21:30:46,Orchard Central,SOK-W-09,Women's No-Show Sneaker Socks,Socks,Women,5.9,5.9,False,1,$5.9,PayNow
ORC-20260615-0549,3,2026-06-15 18:08:48,Orchard Central,SOK-W-03,Women's Airism Low-Cut Socks,Socks,WOMEN,5.9,5.9,False,1,5.9,PayNow
ORC-20260615-0801,3,2026-06-15 18:57:19,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,$5.9,5.9,False,1,5.9,Card
PUN-20260615-0592,1,2026-06-15 20:40:55,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
BUG-20260615-0640,1,2026-06-15 18:54:45,BUGIS,SOK-W-01,Women's Ankle Socks 3-Pack,socks,WOMEN,14.9,14.9,False,1,14.9,Card
ORC-20260615-0797,1,2026-06-15 18:35:47,Orchard Central,BTM-W-04,Women's Denim Straight Jeans,Bottoms,Women,49.9,49.9,False,1,49.9,NETS
BUG-20260615-0844,1,2026-06-15 19:00:46,Bugis,BTM-M-04,Men's Dry Stretch Shorts,Bottoms,Men,19.9,19.9,False,1,19.9,PayNow
ORC-20260615-0310,1,2026-06-15 20:52:25,orchard central,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,men,14.9,14.9,False,1,14.9,Card
ORC-20260615-0017,1,2026-06-15 12:34:29,  Orchard Central  ,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,$9.9,9.9,False,1,$9.9,Card
ORC-20260615-0055,1,2026-06-15 21:34:57,Orchard Central,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,cash
PUN-20260615-0593,1,2026-06-15 17:27:51,Punggol,SOK-M-01,  Men's Ankle Socks 3-Pack  ,Socks,Men,14.9,14.9,False,1,14.9,CARD
BUG-20260615-0452,2,2026-06-15 17:04:13,Bugis,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,CASH
BUG-20260615-0380,1,2026-06-15 17:15:23,Bugis,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Nets
ORC-20260615-1020,1,2026-06-15 17:02:01,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,TOPS,Women,14.9,14.9,False,1,14.9,Card
BUG-20260615-0779,1,2026-06-15 20:12:01,Bugis,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,Card
PUN-20260615-0355,3,2026-06-15 13:34:53,Punggol,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Card
BUG-20260615-0248,1,2026-06-15 18:51:14,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,$5.9,5.9,False,1,$5.9,Card
PUN-20260615-0543,2,2026-06-15 20:02:53,Punggol,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
PUN-20260615-0139,2,2026-06-15 20:46:37,PUNGGOL,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,NETS
ORC-20260615-0988,3,2026-06-15 19:46:41,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Card
PUN-20260615-0405,3,2026-06-15 19:00:32,Punggol,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
BUG-20260615-0023,1,2026-06-15 21:09:02,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,NETS
PUN-20260615-0270,1,2026-06-15 13:44:04,Punggol,UND-M-03,Men's Airism Mesh Boxer Briefs,UNDERWEAR,MEN,14.9,14.9,False,1,14.9,Card
BUG-20260615-0731,2,2026-06-15 19:41:05,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Cash
ORC-20260615-0014,1,2026-06-15 18:43:17,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Paynow
ORC-20260615-0716,1,2026-06-15 21:52:30,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260615-0916,2,2026-06-15 21:00:35,BUGIS,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,PAYNOW
PUN-20260615-0316,2,2026-06-15 21:21:29,Punggol,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,PayNow
ORC-20260615-0236,1,2026-06-15 18:16:51,orchard central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
BUG-20260615-0540,2,2026-06-15 12:32:31,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,CARD
ORC-20260615-0547,1,2026-06-15 22:47:23,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,PayNow
BUG-20260615-0359,2,2026-06-15 20:42:58,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
ORC-20260615-0959,2,2026-06-15 18:22:41,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260615-0394,3,2026-06-15 19:53:02,Bugis,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,Card
PUN-20260615-0568,1,2026-06-15 19:47:20,Punggol,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260615-0353,2,2026-06-15 14:12:30,Orchard Central,UND-W-02,Women's Wireless Bra,Underwear,Women,29.9,29.9,False,1,29.9,PayNow
BUG-20260615-0291,1,2026-06-15 21:30:12,Bugis,SOK-M-08,Men's Cotton Blend Dress Socks,Socks,Men,9.9,9.9,False,1,9.9,PayNow
BUG-20260615-0241,1,2026-06-15 11:17:22,Bugis,SOK-W-04,Women's Ribbed Crew Socks,SOCKS,Women,5.9,5.9,False,1,5.9,card
BUG-20260615-0320,1,2026-06-15 18:59:28,Bugis,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260615-0929,1,2026-06-15 18:44:03,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,NETS
BUG-20260615-0009,3,2026-06-15 14:27:43,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,
BUG-20260615-0379,1,2026-06-15 14:12:12,Bugis,SOK-M-08,Men's Cotton Blend Dress Socks,Socks,Men,9.9,9.9,False,1,9.9,PayNow
ORC-20260615-0877,1,2026-06-15 21:09:45,Orchard Central,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,Card
PUN-20260615-0089,1,2026-06-15 14:21:01,Punggol,SOK-W-03,Women's Airism Low-Cut Socks,socks,Women,5.9,5.9,False,1,5.9,Cash
PUN-20260615-0153,2,2026-06-15 19:51:37,Punggol,SOK-M-10,Men's Wool Blend Socks,Socks,Men,9.9,9.9,False,1,9.9,NETS
PUN-20260615-0458,3,2026-06-15 11:19:19,Punggol,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,PayNow
BUG-20260615-0609,3,2026-06-15 19:53:01,Bugis,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,$9.9,9.9,False,1,9.9,PayNow
BUG-20260615-0206,2,2026-06-15 17:32:37,Bugis,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,men,14.9,14.9,False,1,14.9,Cash
ORC-20260615-0396,3,2026-06-15 20:39:02,Orchard Central,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,Men,14.9,14.9,False,2,29.8,PayNow
ORC-20260615-0973,1,2026-06-15 21:50:33,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,2,19.8,Nets
BUG-20260615-0481,1,2026-06-15 20:07:13,BUGIS,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260615-0246,2,2026-06-15 19:40:22,bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260615-0258,3,2026-06-15 21:23:44,Orchard Central,SOK-W-02,Women's Pile Crew Socks,socks,Women,5.9,5.9,False,1,5.9,card
PUN-20260615-0158,2,2026-06-15 18:02:59,Punggol,SOK-M-10,Men's Wool Blend Socks,Socks,Men,9.9,9.9,False,2,19.8,card
ORC-20260615-0660,1,2026-06-15 17:37:15,  Orchard Central  ,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
PUN-20260615-0470,1,2026-06-15 21:41:50,  Punggol  ,BTM-M-04,Men's Dry Stretch Shorts,Bottoms,Men,19.9,19.9,False,1,19.9,Card
PUN-20260615-0030,3,2026-06-15 19:12:37,Punggol,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,PayNow
BUG-20260615-0712,3,2026-06-15 20:54:52,Bugis,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,CARD
ORC-20260615-0863,3,2026-06-15 11:10:00,  Orchard Central  ,SOK-W-02,Women's Pile Crew Socks,socks,women,5.9,5.9,False,1,5.9,PayNow
ORC-20260615-0920,1,2026-06-15 15:54:47,Orchard Central,SOK-W-06,Women's Heattech Socks,Socks,Women,9.9,9.9,False,1,9.9,
PUN-20260615-0131,2,2026-06-15 20:10:21,Punggol,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,Card
BUG-20260615-0104,1,2026-06-15 12:22:37,bugis,SOK-W-02,Women's Pile Crew Socks,Socks,women,5.9,5.9,False,2,11.8,PayNow
BUG-20260615-0178,3,2026-06-15 12:19:41,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
PUN-20260615-0549,2,2026-06-15 21:31:25,Punggol,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260615-0050,1,2026-06-15 20:37:05,Orchard Central,UND-W-08,Women's Airism Camisole,Underwear,Women,14.9,14.9,False,1,14.9,Card
PUN-20260615-0319,1,2026-06-15 20:28:38,Punggol,BTM-M-01,Men's Ezy Ankle Pants,Bottoms,Men,29.9,29.9,False,1,29.9,CARD
PUN-20260615-0593,2,2026-06-15 17:27:51,Punggol,BTM-M-03,Men's Selvedge Regular Fit Jeans,Bottoms,Men,59.9,59.9,False,1,59.9,CARD
BUG-20260615-0107,2,2026-06-15 21:28:44,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
