order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
BUG-20260627-0630,2,2026-06-27 17:58:45,  Bugis  ,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,2,29.8,PayNow
BUG-20260627-0960,2,2026-06-27 19:53:41,Bugis,UND-W-03,Women's Cotton Blend Briefs,underwear,Women,9.9,9.9,False,1,9.9,PayNow
BUG-20260627-0717,1,2026-06-27 15:10:13,Bugis,UND-M-01,Men's Airism Boxer Briefs,underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260627-1223,2,2026-06-27 22:00:05,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,$14.9,14.9,False,1,14.9,NETS
PUN-20260627-0621,3,2026-06-27 16:11:43,Punggol,UND-W-01,  Women's Airism Bikini Shorts  ,UNDERWEAR,Women,9.9,9.9,False,1,9.9,nets
PUN-20260627-0522,2,2026-06-27 20:56:58,Punggol,TOP-M-04,Men's Oxford Long Sleeve Shirt,Tops,Men,29.9,29.9,False,1,29.9,Card
ORC-20260627-0995,2,2026-06-27 18:12:44,Orchard Central,BTM-M-04,Men's Dry Stretch Shorts,Bottoms,Men,19.9,19.9,False,1,19.9,nets
ORC-20260627-0278,2,2026-06-27 22:48:11,Orchard Central,SOK-M-09,  Men's No-Show Sneaker Socks  ,Socks,men,4.17,5.9,True,1,4.17,Card
BUG-20260627-1163,3,2026-06-27 17:53:46,  Bugis  ,UND-M-08,Men's Airism V-Neck Undershirt,underwear,MEN,9.9,9.9,False,1,9.9,Card
ORC-20260627-1459,1,2026-06-27 13:45:25,Orchard Central,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,Cash
ORC-20260627-0325,2,2026-06-27 16:27:26,Orchard Central,BTM-W-04,Women's Denim Straight Jeans,Bottoms,women,49.9,49.9,False,1,49.9,PayNow
ORC-20260627-1151,1,2026-06-27 11:22:53,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,NETS
ORC-20260627-0977,2,2026-06-27 15:06:19,  Orchard Central  ,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,NETS
ORC-20260627-1489,2,2026-06-27 21:22:25,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,CASH
BUG-20260627-0784,2,2026-06-27 13:34:50,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
ORC-20260627-0445,1,2026-06-27 15:35:43,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,MEN,14.9,14.9,False,1,14.9,PayNow
BUG-20260627-0389,1,2026-06-27 13:23:34,  Bugis  ,SOK-W-03,Women's Airism Low-Cut Socks,SOCKS,Women,5.9,5.9,False,1,5.9,Card
ORC-20260627-1816,3,2026-06-27 11:45:20,Orchard Central,SOK-W-10,Women's Wool Blend Socks,Socks,WOMEN,7.46,9.9,True,1,7.46,PayNow
BUG-20260627-0293,2,2026-06-27 13:35:17,Bugis,UND-M-04,Men's Cotton Crew Neck Undershirt,underwear,Men,14.9,14.9,False,1,14.9,nets
PUN-20260627-0008,1,2026-06-27 12:51:35,Punggol,TOP-M-01,Men's Airism Cotton Crew Neck T-Shirt,Tops,Men,14.9,14.9,False,1,14.9,Cash
ORC-20260627-0444,2,2026-06-27 13:53:08,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,socks,WOMEN,5.9,5.9,False,1,5.9,Card
ORC-20260627-1132,2,2026-06-27 20:57:05,Orchard Central,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Cash
ORC-20260627-1486,1,2026-06-27 13:27:01,  Orchard Central  ,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,2,8.34,PayNow
BUG-20260627-0125,1,2026-06-27 13:05:14,Bugis,TOP-W-03,Women's Silky Satin Blouse,TOPS,Women,39.9,39.9,False,1,39.9,Cash
BUG-20260627-0133,1,2026-06-27 14:11:40,  Bugis  ,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260627-0962,1,2026-06-27 11:11:33,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
PUN-20260627-0455,2,2026-06-27 12:49:27,Punggol,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,2,19.8,NETS
PUN-20260627-0649,1,2026-06-27 20:02:04,Punggol,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,nets
ORC-20260627-1254,1,2026-06-27 15:50:45,Orchard Central,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,Cash
PUN-20260627-0301,1,2026-06-27 19:35:15,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,$5.9,5.9,False,1,5.9,Card
PUN-20260627-0410,2,2026-06-27 19:37:41,Punggol,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,2,19.8,card
ORC-20260627-0917,1,2026-06-27 17:55:35,Orchard Central,SOK-W-04,  Women's Ribbed Crew Socks  ,Socks,Women,5.9,5.9,False,1,5.9,PayNow
BUG-20260627-0459,3,2026-06-27 16:32:39,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,men,5.9,5.9,False,1,5.9,PayNow
BUG-20260627-0114,1,2026-06-27 18:42:11,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,paynow
BUG-20260627-0809,1,2026-06-27 13:36:14,  Bugis  ,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260627-0097,3,2026-06-27 14:38:30,Bugis,UND-W-07,Women's Heattech Camisole,Underwear,Women,14.9,14.9,False,1,14.9,Cash
ORC-20260627-1190,2,2026-06-27 19:39:26,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,socks,Men,5.9,5.9,False,1,5.9,PayNow
ORC-20260627-1408,1,2026-06-27 14:01:07,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260627-0065,1,2026-06-27 21:18:30,Bugis,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Card
BUG-20260627-0133,2,2026-06-27 14:11:40,  Bugis  ,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,CARD
PUN-20260627-0039,1,2026-06-27 18:02:18,  Punggol  ,TOP-W-04,  Women's Heattech Crew Neck Long Sleeve Tee  ,TOPS,Women,14.9,14.9,False,1,14.9,Cash
BUG-20260627-0329,3,2026-06-27 12:02:07,  Bugis  ,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,women,39.9,39.9,False,1,39.9,Card
PUN-20260627-0005,2,2026-06-27 20:40:28,Punggol,BTM-W-04,Women's Denim Straight Jeans,bottoms,Women,49.9,49.9,False,1,49.9,Card
BUG-20260627-1087,1,2026-06-27 22:55:37,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
PUN-20260627-0486,1,2026-06-27 16:11:55,punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260627-0252,1,2026-06-27 16:08:26,Bugis,TOP-M-04,Men's Oxford Long Sleeve Shirt,Tops,Men,29.9,29.9,False,1,29.9,PayNow
ORC-20260627-0736,1,2026-06-27 15:49:07,Orchard Central,BTM-M-01,Men's Ezy Ankle Pants,Bottoms,Men,29.9,29.9,False,1,29.9,PayNow
BUG-20260627-1043,2,2026-06-27 14:08:41,Bugis,TOP-M-02,Men's Supima Cotton Polo Shirt,Tops,Men,29.9,29.9,False,1,29.9,Cash
ORC-20260627-0454,2,2026-06-27 16:15:12,Orchard Central,SOK-M-09,  Men's No-Show Sneaker Socks  ,Socks,Men,4.17,5.9,True,1,4.17,Card
BUG-20260627-1211,1,2026-06-27 12:12:35,Bugis,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,WOMEN,39.9,39.9,False,1,39.9,NETS
ORC-20260627-0630,2,2026-06-27 11:25:14,Orchard Central,TOP-W-04,  Women's Heattech Crew Neck Long Sleeve Tee  ,Tops,Women,14.9,14.9,False,1,14.9,PayNow
PUN-20260627-0236,1,2026-06-27 16:53:15,Punggol,SOK-M-04,Men's Ribbed Crew Socks,socks,Men,5.9,5.9,False,1,5.9,NETS
