order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
ORC-20260606-1301,1,2026-06-06 21:07:22,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,WOMEN,5.9,5.9,False,1,5.9,Card
ORC-20260606-0861,2,2026-06-06 14:45:18,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,socks,Men,5.9,5.9,False,1,5.9,PayNow
BUG-20260606-0054,3,2026-06-06 11:39:02,Bugis,TOP-W-09,Women's Drape Sleeveless Top,Tops,Women,13.54,19.9,True,1,13.54,PAYNOW
BUG-20260606-0099,1,2026-06-06 13:29:43,Bugis,UND-M-01,Men's Airism Boxer Briefs,underwear,Men,14.9,14.9,False,1,14.9,Card
PUN-20260606-0980,2,2026-06-06 20:29:44,Punggol,SOK-M-09,  Men's No-Show Sneaker Socks  ,SOCKS,Men,5.9,5.9,False,1,5.9,CARD
PUN-20260606-0384,2,2026-06-06 19:42:16,  Punggol  ,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Card
ORC-20260606-1641,2,2026-06-06 15:59:32,Orchard Central,UND-W-01,Women's Airism Bikini Shorts,Underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260606-0693,1,2026-06-06 15:35:27,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,SOCKS,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260606-1303,3,2026-06-06 15:26:22,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260606-1883,1,2026-06-06 12:42:04,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,card
ORC-20260606-1029,1,2026-06-06 14:14:52,Orchard Central,SOK-M-04,Men's Ribbed Crew Socks,Socks,men,5.9,5.9,False,1,5.9,Cash
ORC-20260606-1399,2,2026-06-06 16:40:30,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260606-1061,1,2026-06-06 13:06:58,Orchard Central,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,women,19.9,19.9,False,1,19.9,NETS
ORC-20260606-1113,2,2026-06-06 16:35:39,  Orchard Central  ,UND-M-06,Men's Airism Sleeveless Undershirt,Underwear,MEN,7.7,9.9,True,1,7.7,Cash
