order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
BUG-20260616-0848,1,2026-06-16 21:36:04,Bugis,BTM-W-03,Women's Ezy Ankle Pants,Bottoms,Women,29.9,29.9,False,1,29.9,Card
BUG-20260616-0613,3,2026-06-16 19:07:04,Bugis,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,card
ORC-20260616-0157,1,2026-06-16 17:37:34,Orchard Central,UND-M-10,Men's Cotton Blend Briefs,Underwear,Men,7.42,9.9,True,2,14.84,PayNow
ORC-20260616-0079,2,2026-06-16 19:48:00,Orchard Central,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260616-0156,1,2026-06-16 21:46:38,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Cash
ORC-20260616-0171,1,2026-06-16 20:28:44,Orchard Central,SOK-M-01,Men's Ankle Socks 3-Pack,Socks,Men,14.9,14.9,False,1,14.9,CARD
ORC-20260616-0588,1,2026-06-16 19:34:16,Orchard Central,TOP-M-10,Men's Merino Blend V-Neck Sweater,Tops,Men,39.9,39.9,False,1,39.9,Card
ORC-20260616-0632,1,2026-06-16 20:35:08,Orchard Central,UND-M-07,Men's Stretch Cotton Boxers,Underwear,Men,14.9,14.9,False,1,$14.9,Cash
PUN-20260616-0073,2,2026-06-16 19:29:30,Punggol,SOK-M-03,Men's Airism Low-Cut Socks,SOCKS,MEN,5.9,5.9,False,1,5.9,Card
BUG-20260616-0334,2,2026-06-16 17:28:17,Bugis,BTM-M-02,Men's Slim Fit Chino Trousers,Bottoms,Men,29.9,29.9,False,1,29.9,Card
PUN-20260616-0006,1,2026-06-16 19:14:00,Punggol,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
ORC-20260616-0938,3,2026-06-16 19:13:59,Orchard Central,TOP-W-03,Women's Silky Satin Blouse,Tops,Women,39.9,39.9,False,1,39.9,Card
ORC-20260616-0377,1,2026-06-16 18:14:55,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Cash
ORC-20260616-0143,2,2026-06-16 19:33:58,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260616-0686,1,2026-06-16 20:39:12,Orchard Central,BTM-W-10,Women's High Waist Denim Shorts,Bottoms,Women,29.9,29.9,False,1,29.9,card
PUN-20260616-0005,3,2026-06-16 19:15:06,  Punggol  ,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,$5.9,5.9,False,1,5.9,PayNow
PUN-20260616-0474,2,2026-06-16 14:15:19,Punggol,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,Card
ORC-20260616-0327,3,2026-06-16 15:28:55,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
PUN-20260616-0538,1,2026-06-16 19:15:28,Punggol,TOP-M-02,Men's Supima Cotton Polo Shirt,Tops,Men,29.9,29.9,False,1,29.9,Card
ORC-20260616-0819,1,2026-06-16 12:16:35,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Card
ORC-20260616-0327,2,2026-06-16 15:28:55,  Orchard Central  ,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,PayNow
ORC-20260616-0781,1,2026-06-16 18:38:03,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,NETS
ORC-20260616-0734,2,2026-06-16 19:50:16,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Cash
PUN-20260616-0044,3,2026-06-16 19:31:32,  Punggol  ,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
ORC-20260616-0934,1,2026-06-16 18:56:07,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,CARD
