order_id,line_item_id,timestamp,store,product_id,product_name,category,gender,unit_price,original_unit_price,on_offer,quantity,line_total,payment_method
BUG-20260629-0657,2,2026-06-29 20:22:36,Bugis,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,MEN,14.9,14.9,False,1,14.9,Card
ORC-20260629-0803,2,2026-06-29 14:34:20,Orchard Central,UND-M-02,  Men's Cotton Blend Trunks  ,Underwear,Men,14.9,14.9,False,2,29.8,NETS
BUG-20260629-0682,2,2026-06-29 16:29:45,Bugis,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,Card
ORC-20260629-0437,2,2026-06-29 18:21:45,Orchard Central,TOP-M-02,Men's Supima Cotton Polo Shirt,tops,Men,29.9,29.9,False,1,$29.9,PayNow
BUG-20260629-0627,2,2026-06-29 21:20:30,Bugis,SOK-M-04,Men's Ribbed Crew Socks,Socks,men,5.9,5.9,False,2,11.8,Card
BUG-20260629-0404,2,2026-06-29 21:02:20,Bugis,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,Cash
ORC-20260629-0054,1,2026-06-29 22:47:46,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
BUG-20260629-0755,3,2026-06-29 18:59:51,Bugis,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,1,4.17,Card
PUN-20260629-0093,2,2026-06-29 21:46:57,punggol,BTM-M-02,Men's Slim Fit Chino Trousers,Bottoms,Men,29.9,29.9,False,1,29.9,Card
BUG-20260629-0586,1,2026-06-29 20:32:11,Bugis,BTM-M-01,  Men's Ezy Ankle Pants  ,Bottoms,Men,29.9,29.9,False,1,29.9,NETS
BUG-20260629-0741,1,2026-06-29 21:03:48,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,Cash
BUG-20260629-0175,1,2026-06-29 16:01:58,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,$5.9,Card
ORC-20260629-0668,2,2026-06-29 19:33:51,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,UNDERWEAR,Women,9.9,9.9,False,1,9.9,NETS
BUG-20260629-0286,2,2026-06-29 22:08:49,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
BUG-20260629-0387,3,2026-06-29 11:42:23,Bugis,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,PayNow
ORC-20260629-0810,2,2026-06-29 14:40:59,Orchard Central,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,WOMEN,14.9,14.9,False,1,14.9,Card
PUN-20260629-0466,2,2026-06-29 21:15:49,Punggol,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,tops,Men,19.9,19.9,False,1,19.9,Paynow
ORC-20260629-0413,2,2026-06-29 15:51:35,  Orchard Central  ,TOP-W-01,Women's Airism Cotton Crew Neck T-Shirt,Tops,Women,14.9,14.9,False,1,14.9,card
BUG-20260629-0131,1,2026-06-29 19:41:11,Bugis,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,men,14.9,14.9,False,1,$14.9,CARD
PUN-20260629-0334,1,2026-06-29 20:53:36,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,women,5.9,5.9,False,1,5.9,Card
ORC-20260629-0108,1,2026-06-29 12:30:04,Orchard Central,SOK-W-02,Women's Pile Crew Socks,SOCKS,Women,5.9,5.9,False,2,11.8,PayNow
BUG-20260629-0693,2,2026-06-29 21:20:37,BUGIS,SOK-M-04,Men's Ribbed Crew Socks,Socks,Men,5.9,5.9,False,2,11.8,Card
PUN-20260629-0587,1,2026-06-29 20:15:12,Punggol,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,2,11.8,CARD
PUN-20260629-0329,1,2026-06-29 19:44:48,  Punggol  ,UND-M-08,Men's Airism V-Neck Undershirt,underwear,MEN,9.9,9.9,False,1,9.9,Card
ORC-20260629-0380,2,2026-06-29 16:24:47,Orchard Central,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,Card
PUN-20260629-0234,2,2026-06-29 16:04:14,Punggol,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
ORC-20260629-0020,3,2026-06-29 18:00:45,Orchard Central,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,CARD
PUN-20260629-0065,1,2026-06-29 15:33:52,  Punggol  ,SOK-W-06,Women's Heattech Socks,Socks,Women,9.9,9.9,False,2,19.8,Card
ORC-20260629-0437,1,2026-06-29 18:21:45,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Paynow
PUN-20260629-0490,2,2026-06-29 19:28:54,Punggol,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,PayNow
BUG-20260629-0222,1,2026-06-29 19:44:51,Bugis,TOP-W-03,Women's Silky Satin Blouse,Tops,Women,39.9,39.9,False,1,39.9,Card
BUG-20260629-0148,2,2026-06-29 12:51:41,Bugis,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,Women,14.9,14.9,False,1,14.9,PAYNOW
PUN-20260629-0319,1,2026-06-29 14:39:06,Punggol,UND-W-08,Women's Airism Camisole,Underwear,Women,14.9,14.9,False,1,14.9,
ORC-20260629-0524,2,2026-06-29 20:03:41,Orchard Central,SOK-W-07,Women's Striped Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
ORC-20260629-0211,2,2026-06-29 21:42:00,Orchard Central,BTM-M-04,Men's Dry Stretch Shorts,Bottoms,Men,19.9,19.9,False,1,19.9,PayNow
BUG-20260629-0563,3,2026-06-29 20:46:26,Bugis,TOP-W-10,Women's Ultra Light Down Vest,Tops,Women,59.9,59.9,False,1,59.9,Card
BUG-20260629-0882,1,2026-06-29 21:44:39,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Nets
ORC-20260629-0446,2,2026-06-29 21:28:41,orchard central,SOK-W-07,Women's Striped Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
PUN-20260629-0197,2,2026-06-29 13:56:34,Punggol,SOK-M-06,Men's Heattech Socks,Socks,Men,$9.9,9.9,False,1,9.9,Card
BUG-20260629-0555,2,2026-06-29 19:14:57,Bugis,SOK-W-02,  Women's Pile Crew Socks  ,Socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260629-0699,2,2026-06-29 12:20:04,bugis,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,PayNow
BUG-20260629-0428,2,2026-06-29 19:58:31,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,men,5.9,5.9,False,1,5.9,NETS
PUN-20260629-0425,2,2026-06-29 15:40:25,PUNGGOL,TOP-W-03,Women's Silky Satin Blouse,Tops,Women,39.9,39.9,False,1,39.9,Card
BUG-20260629-0712,1,2026-06-29 20:10:04,Bugis,SOK-W-10,Women's Wool Blend Socks,Socks,Women,7.46,9.9,True,1,7.46,Card
BUG-20260629-0112,3,2026-06-29 16:05:48,Bugis,SOK-W-10,Women's Wool Blend Socks,Socks,Women,7.46,9.9,True,1,7.46,NETS
ORC-20260629-0655,1,2026-06-29 16:00:31,Orchard Central,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,1,4.17,Card
ORC-20260629-0961,1,2026-06-29 16:32:19,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
BUG-20260629-0433,2,2026-06-29 20:40:57,Bugis,UND-W-02,Women's Wireless Bra,Underwear,Women,29.9,29.9,False,1,29.9,Cash
ORC-20260629-0574,1,2026-06-29 12:11:05,Orchard Central,UND-W-06,Women's Lace Trim Briefs,Underwear,Women,9.9,9.9,False,1,9.9,Card
PUN-20260629-0067,3,2026-06-29 12:01:34,Punggol,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,1,9.9,NETS
BUG-20260629-0796,2,2026-06-29 16:19:57,Bugis,TOP-W-04,,Tops,Women,14.9,14.9,False,1,14.9,PayNow
ORC-20260629-0171,1,2026-06-29 17:20:03,Orchard Central,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,women,14.9,14.9,False,1,14.9,Card
ORC-20260629-0471,1,2026-06-29 15:41:41,Orchard Central,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260629-0671,1,2026-06-29 19:54:16,  ORCHARD CENTRAL  ,UND-W-01,Women's Airism Bikini Shorts,UNDERWEAR,women,9.9,9.9,False,1,9.9,PAYNOW
BUG-20260629-0915,3,2026-06-29 13:52:04,Bugis,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,2,8.34,Card
PUN-20260629-0045,3,2026-06-29 19:18:44,Punggol,UND-M-10,Men's Cotton Blend Briefs,Underwear,Men,9.9,9.9,False,1,9.9,Cash
PUN-20260629-0249,1,2026-06-29 20:50:27,Punggol,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260629-0487,1,2026-06-29 12:07:29,Orchard Central,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,1,4.17,NETS
ORC-20260629-0704,2,2026-06-29 21:37:06,Orchard Central,UND-M-02,Men's Cotton Blend Trunks,Underwear,Men,14.9,14.9,False,1,14.9,NETS
PUN-20260629-0391,2,2026-06-29 21:55:57,Punggol,TOP-M-02,Men's Supima Cotton Polo Shirt,Tops,Men,$29.9,29.9,False,1,29.9,Card
BUG-20260629-0652,3,2026-06-29 21:55:54,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
BUG-20260629-0758,2,2026-06-29 20:01:14,Bugis,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Card
BUG-20260629-0734,1,2026-06-29 22:39:29,Bugis,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,Women,14.9,14.9,False,1,14.9,Card
BUG-20260629-0755,1,2026-06-29 18:59:51,  bugis  ,SOK-W-10,Women's Wool Blend Socks,Socks,Women,7.46,9.9,True,1,7.46,Card
BUG-20260629-0876,1,2026-06-29 20:32:11,bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,NETS
BUG-20260629-0436,1,2026-06-29 20:45:29,bugis,BTM-M-01,Men's Ezy Ankle Pants,Bottoms,Men,29.9,29.9,False,1,29.9,Card
BUG-20260629-0536,3,2026-06-29 17:40:30,Bugis,SOK-M-02,Men's Pile Crew Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260629-0873,1,2026-06-29 21:51:45,ORCHARD CENTRAL,TOP-M-03,Men's Dry-EX Crew Neck T-Shirt,Tops,Men,19.9,19.9,False,1,19.9,Card
PUN-20260629-0379,2,2026-06-29 20:57:37,  Punggol  ,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,2,29.8,Cash
ORC-20260629-0678,1,2026-06-29 18:34:20,orchard central,SOK-W-01,Women's Ankle Socks 3-Pack,Socks,WOMEN,14.9,14.9,False,2,29.8,Card
ORC-20260629-0998,1,2026-06-29 11:55:26,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,Women,9.9,9.9,False,2,19.8,PayNow
ORC-20260629-0029,1,2026-06-29 16:08:04,Orchard Central,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Cash
BUG-20260629-0507,1,2026-06-29 21:03:08,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
ORC-20260629-0396,2,2026-06-29 20:32:06,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,underwear,Women,9.9,9.9,False,2,19.8,PayNow
BUG-20260629-0188,2,2026-06-29 20:24:41,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,2,$11.8,PayNow
BUG-20260629-0135,1,2026-06-29 18:58:25,bugis,SOK-M-02,  Men's Pile Crew Socks  ,Socks,MEN,5.9,5.9,False,1,5.9,Paynow
PUN-20260629-0508,1,2026-06-29 14:18:20,Punggol,BTM-M-01,Men's Ezy Ankle Pants,Bottoms,Men,29.9,29.9,False,1,29.9,Card
BUG-20260629-0757,1,2026-06-29 16:57:36,BUGIS,SOK-W-10,Women's Wool Blend Socks,Socks,Women,7.46,9.9,True,1,7.46,Card
BUG-20260629-0111,2,2026-06-29 20:43:03,Bugis,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
ORC-20260629-0494,3,2026-06-29 16:48:11,Orchard Central,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,1,5.9,Card
ORC-20260629-0847,2,2026-06-29 18:54:36,Orchard Central,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Cash
BUG-20260629-0315,2,2026-06-29 18:40:28,Bugis,UND-M-06,Men's Airism Sleeveless Undershirt,Underwear,Men,9.9,9.9,False,1,9.9,Cash
ORC-20260629-0902,2,2026-06-29 16:11:59,  Orchard Central  ,SOK-M-02,Men's Pile Crew Socks,SOCKS,men,5.9,5.9,False,1,5.9,PayNow
PUN-20260629-0467,3,2026-06-29 13:23:11,Punggol,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,NETS
ORC-20260629-0617,1,2026-06-29 20:30:50,Orchard Central,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,$5.9,5.9,False,1,5.9,Card
BUG-20260629-0344,1,2026-06-29 21:53:22,Bugis,TOP-W-02,Women's Ribbed Long Sleeve Turtleneck,Tops,Women,19.9,19.9,False,1,19.9,nets
BUG-20260629-0321,2,2026-06-29 16:55:23,Bugis,TOP-W-04,Women's Heattech Crew Neck Long Sleeve Tee,Tops,WOMEN,14.9,14.9,False,1,14.9,CARD
ORC-20260629-0510,3,2026-06-29 13:16:22,Orchard Central,SOK-M-09,Men's No-Show Sneaker Socks,Socks,Men,4.17,5.9,True,1,4.17,PayNow
BUG-20260629-0756,2,2026-06-29 14:51:12,Bugis,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,Card
BUG-20260629-0307,1,2026-06-29 18:23:46,Bugis,SOK-M-09,Men's No-Show Sneaker Socks,socks,Men,4.17,5.9,True,1,4.17,Cash
PUN-20260629-0133,3,2026-06-29 17:20:46,Punggol,SOK-W-04,Women's Ribbed Crew Socks,Socks,Women,5.9,5.9,False,2,11.8,Card
ORC-20260629-0469,2,2026-06-29 12:38:40,Orchard Central,UND-W-03,Women's Cotton Blend Briefs,Underwear,women,9.9,9.9,False,1,9.9,Card
ORC-20260629-0365,1,2026-06-29 11:37:48,ORCHARD CENTRAL,SOK-W-03,Women's Airism Low-Cut Socks,Socks,Women,5.9,5.9,False,1,5.9,PayNow
BUG-20260629-0787,1,2026-06-29 18:07:07,Bugis,SOK-W-02,  Women's Pile Crew Socks  ,Socks,women,5.9,5.9,False,1,$5.9,Card
ORC-20260629-0458,1,2026-06-29 17:51:34,Orchard Central,SOK-W-01,Women's Ankle Socks 3-Pack,SOCKS,Women,14.9,14.9,False,1,14.9,Card
PUN-20260629-0201,2,2026-06-29 20:52:16,Punggol,UND-M-08,Men's Airism V-Neck Undershirt,Underwear,Men,9.9,9.9,False,1,9.9,Cash
BUG-20260629-0816,1,2026-06-29 19:11:48,Bugis,UND-M-03,Men's Airism Mesh Boxer Briefs,Underwear,MEN,14.9,14.9,False,1,14.9,Card
ORC-20260629-0769,1,2026-06-29 22:48:24,Orchard Central,SOK-W-03,Women's Airism Low-Cut Socks,socks,Women,5.9,5.9,False,2,11.8,CASH
ORC-20260629-0436,1,2026-06-29 17:29:35,Orchard Central,BTM-W-01,Women's Ultra Stretch Skinny Jeans,Bottoms,Women,39.9,39.9,False,1,39.9,NETS
BUG-20260629-0128,1,2026-06-29 19:16:21,bugis,TOP-M-10,Men's Merino Blend V-Neck Sweater,Tops,Men,39.9,39.9,False,1,39.9,NETS
BUG-20260629-0527,1,2026-06-29 20:22:18,Bugis,SOK-W-02,Women's Pile Crew Socks,SOCKS,Women,5.9,5.9,False,1,5.9,Card
PUN-20260629-0455,1,2026-06-29 17:58:22,  Punggol  ,UND-M-01,Men's Airism Boxer Briefs,Underwear,Men,14.9,14.9,False,1,14.9,Cash
BUG-20260629-0833,2,2026-06-29 16:33:08,Bugis,SOK-W-02,Women's Pile Crew Socks,Socks,Women,5.9,5.9,False,1,5.9,card
PUN-20260629-0089,2,2026-06-29 14:12:54,  Punggol  ,SOK-M-03,Men's Airism Low-Cut Socks,Socks,Men,5.9,5.9,False,2,11.8,NETS
PUN-20260629-0597,2,2026-06-29 19:20:46,Punggol,UND-M-04,Men's Cotton Crew Neck Undershirt,Underwear,Men,14.9,14.9,False,1,14.9,Card
ORC-20260629-0953,2,2026-06-29 18:24:55,Orchard Central,UND-W-05,Women's Seamless Shorts,Underwear,Women,$9.9,9.9,False,1,9.9,Card
